ID,문장,유형,극성,시제,확실성,label
TRAIN_09942,팀 또는 개인 단위 순위 경쟁 컨셉트로 마련됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09943,"지난 1월 초 우한에서 바이러스가 퍼졌지만 SNS에서조차 중국 공안에 의해 검열당하고, 삭제됐다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09944,전문가들은 한국은행이 고물가와 한미 금리 역전 현상을 완화하기 위해 올해 남은 네 번(7월·8월·10월·11월)의 통화정책방향결정 회의에서 3~4차례 금리를 인상할 것으로 보고 있다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_09945,사랑 고백을 했다가 거절당하면 그 관계마저도 어색해질까 봐 쓰라린 마음을 안은 채 물방개처럼 주변을 맴돌기도 한다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09946,"실사 영화가 동물 콘텐츠 붐을 맞았다면, 애니메이션 시장은 ＇동물의 왕국＇이 된 지 오래다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09947,allos는 다른 other라는 뜻이고 퓨리놀은 퓨린이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09948,따라서 장시간 외출 시에는 구강청결제를 챙기는 것이 좋다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_09949,노후 경유차는 DPF(매연저감장치)에 카본이 쌓이면 저속에서 출력과 연비가 저하되기 때문에 주기적인 클리닝과 엔진 점검을 받아야 한다.,추론형,긍정,미래,확실,추론형-긍정-미래-확실
TRAIN_09950,펄어비스에 따르면 테스트가 지속되면서 방송을 통해 게임을 즐기는 글로벌 이용자도 눈에 띄게 증가하고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09951,"이번 행사와 관련하여 미래콘텐츠재단 측은, ＂올해는 포스트코로나를 맞는 원년인 동시에 게임인재단이 미래콘텐츠재단으로 진화를 선포한 해이기도 하다.＂라면서, ＂대회에도 이러한 변화상을 반영하기 위해 노력한 결과, 기존의 온라인 요소를 유지하면서도 오프라인 요소를 강화하는 데 중점을 뒀다.＂고 밝혔다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09952,"특명을 내려 차중, 중간 이상의 사람을 모두 넣어 급제를 주게 하니 신희복이 비로소 방에 끼게 되었다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09953,지인이 키우는 개 ＇뽀리＇는 이름 때문인지(?) 식구들 양말을 가져가 숨기는 데 진심이란다.,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_09954,"토레스 가격은 트림에 따라 T5 2690만~2740만원, T7 2990만~3040만원 수준으로 2000만원대에서 시작한다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09955,휴일이면 자동차를 자가 정비하는 모습을 동네 곳곳에서 쉽게 볼 수 있다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_09956,세조가 원각사를 창건하고 서 있는 부처를 만들어 모셨다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09957,삼성SDI 해고 노동자가 노조 설립을 이유로 부당하게 해고 됐다며 기업과 임원을 상대로 낸 손해배상 소송에서 일부 승소했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09958,이렇게 되면 공시가가 10억원인 주택의 경우 과세 대상 금액은 45%인 4억5000만원이 된다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09959,하지만 21세기의 스포츠는 ＇뇌＇를 빼고 얘기하기 어려운 시대가 됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09960,이란혁명수비대는 미국 전투기로 오인한 여객기를 격추시켜 자국민을 포함해 탑승객 176명을 죽음으로 내몰았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09961,불호령 같은 규제를 피함과 동시에 ICO 물결에 탑승하기 위한 어쩔 수 없는 선택이기도 했던 것입니다.,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_09962,로한M은 플레이위드의 대표 온라인게임인 ＇로한＇의 지식재산권(IP)을 기반으로 개발된 모바일 게임이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09963,"그라비티 유튜브 채널, 공식 커뮤니티와 연계한 이벤트도 진행한다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_09964,그는 이곳에서 깨달음을 얻어 오도송을 읊었다고 알려진다.,사실형,긍정,과거,불확실,사실형-긍정-과거-불확실
TRAIN_09965,덩달아 거래도 급감했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09966,무료로 즐기는 모바일 MMORPG라는 특성에 걸맞게 다른 이용자와 함께 즐기는 요소들도 대거 추가했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09967,계면활성제는 피하고 부드러운 포뮬러로 샤워 후에도 당김 없이 촉촉한 상태와 밸런스를 유지하는 제품을 선택한다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_09968,암호화폐 투자에 있어 궁금하신 내용은 매주 수요일 오후 7시 디스트리트 유튜브 채널에서 진행하는 ＇코인상담소＇에서 라이브로 질문 주시기 바랍니다.,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_09969,김 교수는 ＂권력 기관을 개편한다며 약속했던 ＇실효적 자치경찰제＇ ＇사법경찰 분리＇ 정보경찰 폐지＇는 왜 사라졌느냐＂고 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09970,＂100% 안전하고 큰 회사여서 위험률이 제로(0)라는 말을 듣고 투자했다＂는 내용 등이다.,사실형,긍정,과거,불확실,사실형-긍정-과거-불확실
TRAIN_09971,"넷마블(대표 권영식, 이승원)은 신종 코로나바이러스 감염증(코로나19)의 지속적인 확산에 따라 넷마블컴퍼니 임직원 전체를 대상으로 재택근무 일정을 오는 3월 13일까지 추가 연장한다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_09972,최강 연맹전에 참여 또는 관전하기 위해서는 국가 대전 건물이 필요하다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09973,미국 상무부가 2010년 중산층 보고서(Middle Class in America)를 내놓았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09974,또한 장비 사용 연한이 도래하면 방사성폐기물관리법에 따라 폐기해야 하는데 시간과 비용이 많이 든다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09975,이두섭 직방 이사는 ＂촬영 중인 본인 얼굴이나 대화 내용은 절대 저장되지 않는다. 그럴 일도 없겠지만 24시간 돌아가는 소마월드 데이터를 일일이 저장하려면 천문학적인 서버 비용이 들어갈 테다. 전혀 걱정하지 않아도 될 부분＂이라고 설명했다.,사실형,긍정,과거,불확실,사실형-긍정-과거-불확실
TRAIN_09976,"이번 모델은 3D 구조광 스캐닝을 비롯해 머신러닝 알고리즘을 수행하도록 설계된 리액티브AI 2.0, 라이다 센서, RGB 카메라 등을 탑재했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09977,A씨는 지난 2020년 11월 15일 오후 9시 무렵 서울 강남구의 한 도로에서 담배를 피우며 걸어가던 중 뒤따라오던 20대 여성 B씨가 담배를 꺼달라고 하자 폭언과 폭행을 한 혐의를 받는다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09978,"라건아가 가세하며 골밑 파워를 더한 대표팀은 아시아, 오세아니아 지역예선 2라운드에서 난적 시리아와 레바논을 모두 잡았고, 지난해 농구월드컵에서 25년 만에 1승(코트디부아르전)을 거두기도 했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09979,"현재 대부분 금융사들은 연차에 따라 급여가 오르는 호봉제를 채택하고 있으며, 직무급제를 일반 사원으로까지 확대한 곳은 금융업계에서 교보생명이 처음이다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09980,"우루과이, 바하마, 캄보디아 등은 일부 지역 대상으로 소액결제용 디지털 화폐를 시범적으로 운영했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09981,"어떻게 병원이 열이 41도 넘는 환자를 해열제와 항생제만 처방하고 돌려보냈나 비난의 목소리가 높지만, 현장에서는 ＇매뉴얼에 어긋나지 않는다＇는 반응입니다.",대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_09982,"올 들어 경기도 주요 신도시뿐 아니라 서울 도심, 강남권 신축 아파트마저 도미노처럼 하락세를 이어가면서 찬바람이 부는 중이다.",추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_09983,＇설국열차＇ 드라마 시리즈는 2015년부터 기획됐으나 여러 가지 상황으로 미뤄진 후 5년 만에 전파를 타게 됐다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_09984,"MLB닷컴은 잭 플래허티, 애덤 웨인라이트, 다코타 허드슨, 마일스 마이컬러스 등 투수 4명을 ＇확실한 선발 요원＇으로 분류했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09985,종근당건강은 건강기능식품 전문기업으로 다져온 기술력을 바탕으로 나이·상황별 장내 환경을 과학적으로 분석하고 꼼꼼하게 제품군을 설계했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09986,양손 개입을 최대한 줄이는 만큼 컨디션에 상관없이 언제나 원하는 방향으로 공을 날릴 수 있습니다.,대화형,긍정,미래,불확실,대화형-긍정-미래-불확실
TRAIN_09987,하나의 앱에서 다른 금융사 계좌에 담긴 돈을 결제하거나 송금할 수 있는 제도다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09988,기존의 콘텐츠들이 삭제되고 전달력과 몰입감을 높여 이용자들이 재미를 느낄 수 있도록 새로운 이야기를 구성했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09989,2020년 새해 벽두 불쑥 제(화장실) 얘기부터 꺼내 죄송스럽긴 합니다.,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_09990,"손을 씻을 때 꼭 비누가 필요한 것은 아니지만, 문제는 기름기 또는 진한 오염 물질을 만졌을 때다.",사실형,긍정,현재,불확실,사실형-긍정-현재-불확실
TRAIN_09991,존리 대표는 금감원 조사를 받은 사실은 인정하면서도 관련 의혹은 부인한 것으로 알려졌다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09992,왜적이 도성에 들어오기 전에 피란 가는 임금의 수레가 성문을 나서자 성안 사람들이 궐내에 다투어 들어가서 임금의 재물을 넣어둔 창고를 탈취했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09993,비율로 따지면 60%를 넘어 지난해 10월(64.9%) 이후 6개월 만에 가장 높은 수치다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09994,"그러나 ＇우리는 옳고, 너희는 악해＇라는 본질은 변하지 않는다.",사실형,부정,현재,확실,사실형-부정-현재-확실
TRAIN_09995,TSMC는 바로 반격에 나섰습니다.,대화형,긍정,과거,확실,대화형-긍정-과거-확실
TRAIN_09996,"머리카락은 두피의 모세혈관에서 영양을 흡수해 성장하는데, 혈액 순환이 원활하면 두피에 산소와 영양이 충분히 공급돼 머리카락을 굵고 튼튼하게 만들어주는 원리다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09997,광운대 전자공학과를 졸업한 재학생 김 모씨(26)는 ＂바로 취업을 하는 경우는 한 학년에 많아야 20%인 것 같고 보통은 1~2년 정도 따로 취업 준비를 하는 것 같다＂며 ＂반도체를 전공하고 관련 직무에 취업하는 경우도 있지만 다른 직무로 가는 경우도 많다＂고 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_09998,"매출 25만 파운드 이상 기업은 1만 파운드(약 1만 3,000달러) 수수료가 부과된다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_09999,"감독 자신이 코미디 연기에 일가견이 있는 만큼, 배우들의 연기에서도 높은 시너지를 끌어내고 있다.",추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_10000,어느 나라에서 만든 장비이건 다양한 나라에서 만든 복잡다단한 부품이 들어가는 지금은 화웨이뿐만 아니라 모든 회사의 장비를 의심해야 하는 세상이 됐다는 얘기다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_10001,이 책은 경제·사회 분야의 규제개혁 과제를 담은 책으로 문재인정부 출범 당시 공직사회에서 반드시 읽어야 할 책으로 거론되기도 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_10002,이들은 법무부에 인사검증동의서와 관련 자료를 제출했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_10003,불효자 방지법은 우선 이 조항을 고치려 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_10004,해외의 경우 대만게임쇼와 게임개발자콘퍼런스(GDC) 등이 연기되기도 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_10005,천진포차는 중국인이 직접 운영하는 현지의 정통 수제 만두 맛을 뽐낸다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_10006,인덕원숲속마을5단지 전용 101㎡ 역시 11억7000만원에 거래돼 지난해 7월 최고가 14억원보다 2억원 넘게 하락했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
